"","X","Subclass","Superorder","Order","Family","Genus","EDGE_Scientific_name","IUCN_Scientific_name","Red.List.status","status.color","mean","median","five.percent","ninety.five.percent","min","max","EDGEScientificName","IUCNScientificName","habitat2","TLmax_cm","mindepth_m","maxdepth_m","mediandepth_m","depthrange_m","l10TLmax_cm","l10mindepth_m","l10maxdepth_m","l10depthrange_m","rlbincat3","predict","predictTLMin","thr_tl","thr_tlmindep","thr_tlcol","thr_tlmindepcol","Red.List.status.new","Red.List.status.new.color","Data.type","area.x","Shape_Leng","Shape_Area","area.y","mi.lat","max.lat","lat.range","G.species"
"876",123,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Asymbolus","Asymbolus_vincenti","Asymbolus vincenti","LC","#60C659",21.96859642,20.18814132,11.30919229,39.46740663,7.752296575,67.83772567,"Asymbolus vincenti","Asymbolus vincenti","Coastal and Continental",56,130,220,175,90,1.748188027,2.113943352,2.342422681,"1.954242509",0,0.265289751,0.160396337,"notTHR","notTHR","green","green","LC","#60C659","taxonomic",1074490,232.323585,108.096815,1074490,-44.98232646,-28.50306441,16.47926205,"Asymbolus_vincenti"
"877",261,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Triakidae","Mustelus","Mustelus_mangalorensis","","NE","#FFFFFF",22.88090501,20.18782423,9.18786306,45.60254322,5.780037452,112.3292919,"Mustelus mangalorensis","","Coastal and Continental",101,200,201,200.5,1,2.004321374,2.301029996,2.303196057,"0",NA,0.365250511,0.183319801,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",NA,NA,NA,NA,NA,NA,NA,"Mustelus_mangalorensis"
"878",122,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Asymbolus","Asymbolus_submaculatus","Asymbolus submaculatus","LC","#60C659",21.94985715,20.16480431,11.31520613,39.6070511,7.884816979,65.72045351,"Asymbolus submaculatus","Asymbolus submaculatus","Coastal and Continental",43,30,200,115,170,1.633468456,1.477121255,2.301029996,"2.230448921",0,0.226641492,0.213444718,"notTHR","notTHR","green","green","LC","#60C659","taxonomic",150362,38.81734842,14.72497345,150362,-36.09026672,-30.96558843,5.124678282,"Asymbolus_submaculatus"
"879",263,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Triakidae","Mustelus","Mustelus_minicanis","Mustelus minicanis","DD","#D1D1C6",22.89336659,20.15999764,9.575280477,44.5951632,5.523606419,103.6831182,"Mustelus minicanis","Mustelus minicanis","Coastal and Continental",57,71,183,127,112,1.755874856,1.851258349,2.26245109,"2.049218023",NA,0.268024582,0.190754471,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",86144.6016,21.83897483,7.155853623,86144.60156,10.62598991,13.52994794,2.903958027,"Mustelus_minicanis"
"880",836,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Leucoraja","Leucoraja_yucatanensis","Leucoraja yucatanensis","DD","#D1D1C6",22.93377495,20.15597775,10.75277296,45.3386528,6.190590401,112.8248826,"Leucoraja yucatanensis","Leucoraja yucatanensis","Deepwater",30,192,457,324.5,265,1.477121255,2.283301229,2.6599162,"2.423245874",NA,0.180667758,0.108410374,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",95782.7969,29.34551567,8.088545521,95782.79688,11.26728544,21.68678544,10.4195,"Leucoraja_yucatanensis"
"881",118,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Asymbolus","Asymbolus_occiduus","Asymbolus occiduus","LC","#60C659",21.90464862,20.15546486,11.15706131,39.19678754,8.10687267,66.09848429,"Asymbolus occiduus","Asymbolus occiduus","Deepwater",60,98,400,249,302,1.77815125,1.991226076,2.602059991,"2.480006943",0,0.27605031,0.178615886,"notTHR","notTHR","green","green","LC","#60C659","taxonomic",445264,66.80076347,43.37400193,445264,-36.31688111,-31.46841621,4.8484649,"Asymbolus_occiduus"
"882",17,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_hemiodon","Carcharhinus hemiodon","CR","#D81E05",22.05172094,20.14163681,11.07138873,39.25206453,6.670143647,68.69139296,"Carcharhinus hemiodon","Carcharhinus hemiodon","Coastal and Continental",102,1,200,100.5,199,2.008600172,0,2.301029996,"2.298853076",1,0.367057246,0.567590126,"notTHR","THR","green","red","CR","#D81E05","taxonomic",5764870,1416.092421,477.6984732,5764870,-14.29292,26.66702943,40.95994943,"Carcharhinus_hemiodon"
"883",11,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_cerdale","","NE","#FFFFFF",21.71946597,20.14082324,10.87050404,38.37267557,6.543139844,68.16920541,"Carcharhinus cerdale","","Coastal and Continental",25,1,40,20.5,39,1.397940009,0,1.602059991,"1.591064607",NA,0.160314281,0.388455266,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",NA,NA,NA,NA,NA,NA,NA,"Carcharhinus_cerdale"
"884",860,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Okamejei","Okamejei_powelli","Okamejei powelli","DD","#D1D1C6",22.32099867,20.13843821,10.65163026,41.02834358,5.872508714,92.52987614,"Okamejei powelli","Okamejei powelli","Coastal and Continental",NA,122,244,183,122,NA,2.086359831,2.387389826,"2.086359831",NA,NA,NA,NA,NA,NA,NA,NA,NA,"taxonomic",61741.8008,37.50639823,5.154810533,61741.80078,7.978676783,24.29429528,16.31561849,"Okamejei_powelli"
"885",117,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Asymbolus","Asymbolus_galacticus","Asymbolus galacticus","LC","#60C659",21.84629119,20.13788615,11.13674566,38.45064609,8.139880411,65.90151617,"Asymbolus galacticus","Asymbolus galacticus","Deepwater",80,235,550,392.5,315,1.903089987,2.371067862,2.740362689,"2.498310554",0,0.323698512,0.158699136,"notTHR","notTHR","green","green","LC","#60C659","taxonomic",30673.1992,5.911092741,2.77301657,30673.19922,-27.30100322,-25.36962834,1.931374874,"Asymbolus_galacticus"
"886",12,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_coatesi","","NE","#FFFFFF",21.69810047,20.13567762,10.71248736,38.42137418,6.325891932,69.03284495,"Carcharhinus coatesi","","Coastal and Continental",139,1,123,62,122,2.1430148,0,2.089905111,"2.086359831",NA,0.425481838,0.606301493,"notTHR","THR","green","red","THR","#648FF4","taxonomic",NA,NA,NA,NA,NA,NA,NA,"Carcharhinus_coatesi"
"887",6,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_amboinensis","Carcharhinus amboinensis","DD","#D1D1C6",21.72824904,20.13055183,10.90560914,37.7625384,6.402762016,68.53504781,"Carcharhinus amboinensis","Carcharhinus amboinensis","Coastal and Continental",280,1,60,30.5,59,2.447158031,0,1.77815125,"1.770852012",NA,0.562926057,0.688539278,"THR","THR","red","red","THR","#648FF4","taxonomic",10976800,2564.442441,913.8869916,10976800,-37.32524577,39.85672687,77.18197263,"Carcharhinus_amboinensis"
"888",119,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Asymbolus","Asymbolus_pallidus","Asymbolus pallidus","LC","#60C659",21.9458099,20.12721067,11.32085072,39.56249565,7.884816979,64.72948384,"Asymbolus pallidus","Asymbolus pallidus","Deepwater",46,225,400,312.5,175,1.662757832,2.352182518,2.602059991,"2.243038049",0,0.236117491,0.125741578,"notTHR","notTHR","green","green","LC","#60C659","taxonomic",435354,62.10092633,37.43543576,435354,-24.16599561,-14.75454297,9.411452643,"Asymbolus_pallidus"
"889",257,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Triakidae","Mustelus","Mustelus_higmani","Mustelus higmani","LC","#60C659",22.68050744,20.12009885,9.448125461,44.53537402,5.552872908,100.3536101,"Mustelus higmani","Mustelus higmani","Coastal and Continental",64,1,1281,641,1280,1.806179974,0,3.10754913,"3.10720997",0,0.286356996,0.507856181,"notTHR","THR","green","red","LC","#60C659","taxonomic",2925390,552.6139042,249.5189374,2925390,-36.37985206,30.06508064,66.4449327,"Mustelus_higmani"
"890",33,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_tjutjot","","NE","#FFFFFF",21.89454407,20.10952391,10.94089562,39.41290696,6.151696105,79.51123183,"Carcharhinus tjutjot","","Coastal and Continental",13,1,100,50.5,99,1.113943352,0,2,"1.995635195",NA,0.102238843,0.311874395,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",NA,NA,NA,NA,NA,NA,NA,"Carcharhinus_tjutjot"
"891",42,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Carcharhinidae","Isogomphodon","Isogomphodon_oxyrhynchus","Isogomphodon oxyrhynchus","CR","#D81E05",21.84037931,20.09165347,10.95003312,38.56608544,5.962764148,78.46314595,"Isogomphodon oxyrhynchus","Isogomphodon oxyrhynchus","Coastal and Continental",244,4,40,22,36,2.387389826,0.602059991,1.602059991,"1.556302501",1,0.536013573,0.565006872,"THR","THR","red","red","CR","#D81E05","taxonomic",616492,188.7060513,50.31556387,616492,-5.178449368,12.23664794,17.41509731,"Isogomphodon_oxyrhynchus"
"892",46,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Carcharhinidae","Nasolamia","Nasolamia_velox","Nasolamia velox","DD","#D1D1C6",19.34426084,20.06434204,12.14043961,25.7900339,7.700552267,33.45434032,"Nasolamia velox","Nasolamia velox","Coastal and Continental",150,15,192,103.5,177,2.176091259,1.176091259,2.283301229,"2.247973266",NA,0.440254204,0.394378535,"notTHR","notTHR","green","green","notTHR","#90E2F6","molecular",1133520,302.4136566,96.30282422,1133520,-17.40533764,31.91462326,49.3199609,"Nasolamia_velox"
"893",1,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_acronotus","Carcharhinus acronotus","NT","#CCE226",19.32570172,20.05926383,12.1080064,25.7900339,7.064995539,33.45434032,"Carcharhinus acronotus","Carcharhinus acronotus","Coastal and Continental",200,18,64,41,46,2.301029996,1.255272505,1.806179974,"1.662757832",NA,0.496795523,0.415557514,"notTHR","notTHR","green","green","NT","#CCE226","molecular",4145410,1126.383676,358.6781287,4145410,-35.77555206,39.58261108,75.35816314,"Carcharhinus_acronotus"
"894",397,"Elasmobranchii","Batoidea","Myliobatiformes","Dasyatidae","Dasyatis","Dasyatis_thetidis","Dasyatis thetidis","LC","#60C659",19.31192285,19.97684384,10.15671803,27.16438076,6.516393714,33.64880747,"Dasyatis thetidis","Dasyatis thetidis","Coastal and Continental",400,1,440,220.5,439,2.602059991,0,2.643452676,"2.64246452",0,0.630618959,0.726595368,"THR","THR","red","red","LC","#60C659","molecular",1083350,417.1083562,107.1732091,1083350,-44.38971036,-20.04633483,24.34337554,"Dasyatis_thetidis"
"895",367,"Elasmobranchii","Batoidea","Myliobatiformes","Dasyatidae","Dasyatis","Dasyatis_centroura","Dasyatis centroura","LC","#60C659",19.30665963,19.97109496,10.14458661,27.16438076,6.619429358,33.64880747,"Dasyatis centroura","Dasyatis centroura","Deepwater",NA,100,274,187,174,NA,2,2.437750563,"2.240549248",0,NA,NA,NA,NA,NA,NA,"LC","#60C659","molecular",4541330,1297.325014,430.3557497,4541330,-42.64831456,45.79730606,88.44562062,"Dasyatis_centroura"
"896",169,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Galeus","Galeus_melastomus","Galeus melastomus","LC","#60C659",20.49822832,19.9618285,12.17973696,29.96623428,7.872665794,41.72995766,"Galeus melastomus","Galeus melastomus","Deepwater",90,55,2000,1027.5,1945,1.954242509,1.740362689,3.301029996,"3.288919606",0,0.344397085,0.245183736,"notTHR","notTHR","green","green","LC","#60C659","molecular",4093820,1258.765431,462.3899617,4093820,14.65804794,63.71514794,49.0571,"Galeus_melastomus"
"897",260,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Triakidae","Mustelus","Mustelus_manazo","Mustelus manazo","DD","#D1D1C6",18.31213735,19.9576791,9.460115431,25.36690752,5.974908779,34.07826756,"Mustelus manazo","Mustelus manazo","Coastal and Continental",117,1,360,180.5,359,2.068185862,0,2.556302501,"2.555094449",NA,0.392586587,0.584882576,"notTHR","THR","green","red","THR","#648FF4","molecular",2708060,762.4502215,254.8788662,2708060,-10.81204725,46.03188582,56.84393306,"Mustelus_manazo"
"898",120,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Asymbolus","Asymbolus_parvus","Asymbolus parvus","LC","#60C659",20.46589605,19.9550937,11.5418292,30.13841444,8.045598313,45.85078456,"Asymbolus parvus","Asymbolus parvus","Deepwater",33,160,360,260,200,1.51851394,2.204119983,2.556302501,"2.301029996",0,0.192084754,0.119488182,"notTHR","notTHR","green","green","LC","#60C659","molecular",404769,54.78728947,34.45778779,404769,-21.65645046,-12.49120546,9.165245008,"Asymbolus_parvus"
"899",174,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Galeus","Galeus_polli","Galeus polli","LC","#60C659",20.4671457,19.93722187,12.15455983,29.80770186,7.699672116,42.96337076,"Galeus polli","Galeus polli","Deepwater",46,160,720,440,560,1.662757832,2.204119983,2.857332496,"2.748188027",0,0.236117491,0.138735024,"notTHR","notTHR","green","green","LC","#60C659","molecular",1417470,238.9438764,118.5389122,1417470,-27.46515206,26.92684794,54.392,"Galeus_polli"
"900",255,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Triakidae","Mustelus","Mustelus_griseus","Mustelus griseus","DD","#D1D1C6",22.58470364,19.93302452,9.452424126,44.73259071,5.65056254,110.5726331,"Mustelus griseus","Mustelus griseus","Coastal and Continental",101,5,51,28,46,2.004321374,0.698970004,1.707570176,"1.662757832",NA,0.365250511,0.433404313,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",2158330,630.0194349,203.5764638,2158330,10.26359203,41.09557074,30.83197871,"Mustelus_griseus"
"901",502,"Elasmobranchii","Batoidea","Myliobatiformes","Potamotrygonidae","Potamotrygon","Potamotrygon_hystrix","Potamotrygon histrix","DD","#D1D1C6",21.0025138,19.8891188,11.9850392,31.30229985,7.96401991,40.94690193,"Potamotrygon hystrix","Potamotrygon histrix","Freshwater",NA,1,50,25.5,49,NA,0,1.698970004,"1.69019608",NA,NA,NA,NA,NA,NA,NA,NA,NA,"molecular",1666010,139.1778261,147.9587109,1666010,-34.88926657,-14.05272253,20.83654404,"Potamotrygon_hystrix"
"902",164,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Galeus","Galeus_atlanticus","Galeus atlanticus","NT","#CCE226",20.45296518,19.85818757,12.23498152,29.99323893,7.71449617,41.67147523,"Galeus atlanticus","Galeus atlanticus","Deepwater",45,330,710,520,380,1.653212514,2.51851394,2.851258349,"2.579783597",NA,0.232999502,0.111274866,"notTHR","notTHR","green","green","NT","#CCE226","molecular",35030,11.80339482,3.490903754,35030,34.82564794,36.69544794,1.8698,"Galeus_atlanticus"
"903",121,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Asymbolus","Asymbolus_rubiginosus","Asymbolus rubiginosus","LC","#60C659",20.48566003,19.8482422,11.41840597,30.28150882,7.752296575,45.85078456,"Asymbolus rubiginosus","Asymbolus rubiginosus","Coastal and Continental",53,25,540,282.5,515,1.72427587,1.397940009,2.73239376,"2.711807229",0,0.256897058,0.243100769,"notTHR","notTHR","green","green","LC","#60C659","molecular",294797,100.0984785,29.67878709,294797,-44.98232646,-26.37350821,18.60881824,"Asymbolus_rubiginosus"
"904",155,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Cephaloscyllium","Cephaloscyllium_umbratile","Cephaloscyllium umbratile","DD","#D1D1C6",21.72358054,19.79175503,11.74936552,37.76310813,7.700865321,52.35600405,"Cephaloscyllium umbratile","Cephaloscyllium umbratile","Coastal and Continental",98,90,200,145,110,1.991226076,1.954242509,2.301029996,"2.041392685",NA,0.359744691,0.223707915,"notTHR","notTHR","green","green","notTHR","#90E2F6","molecular",781609,231.7917598,75.28753594,781609,20.95836962,45.82806643,24.8696968,"Cephaloscyllium_umbratile"
"905",151,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Cephaloscyllium","Cephaloscyllium_silasi","Cephaloscyllium silasi","DD","#D1D1C6",21.68860187,19.79075513,11.86466427,37.69005168,7.474217694,54.88094099,"Cephaloscyllium silasi","Cephaloscyllium silasi","Deepwater",36,300,300,300,0,1.556302501,2.477121255,2.477121255,"#NAME?",NA,0.20298065,0.103280434,"notTHR","notTHR","green","green","notTHR","#90E2F6","molecular",324182,37.57638738,26.92935874,324182,7.75097748,17.53787732,9.786899837,"Cephaloscyllium_silasi"
"906",1094,"Elasmobranchii","Squalimorphs","Squaliformes","Squalidae","Squalus","Squalus_nasutus","Squalus nasutus","DD","#D1D1C6",18.65602264,19.74603223,7.738624948,27.9982946,5.828516203,43.4509331,"Squalus nasutus","Squalus nasutus","Deepwater",56,300,510,405,210,1.748188027,2.477121255,2.707570176,"2.322219295",NA,0.265289751,0.126394768,"notTHR","notTHR","green","green","notTHR","#90E2F6","molecular",410568,103.7846843,35.26757173,410568,-30.99443172,20.20811054,51.20254226,"Squalus_nasutus"
"907",801,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Dipturus","Dipturus_pullopunctata","Dipturus pullopunctatus","LC","#60C659",21.591528,19.74361354,9.052221538,39.68169499,4.526783483,76.41750048,"Dipturus pullopunctata","Dipturus pullopunctatus","Deepwater",19,15,457,236,442,1.278753601,1.176091259,2.6599162,"2.645422269",0,0.133225212,0.183093617,"notTHR","notTHR","green","green","LC","#60C659","molecular",112615,38.76724585,10.87796012,112615,-36.31301456,-26.66911456,9.6439,"Dipturus_pullopunctata"
"908",1088,"Elasmobranchii","Squalimorphs","Squaliformes","Squalidae","Squalus","Squalus_japonicus","Squalus japonicus","DD","#D1D1C6",18.64554255,19.71576285,7.777699271,28.02505722,5.513591446,43.4509331,"Squalus japonicus","Squalus japonicus","Deepwater",95,52,400,226,348,1.977723605,1.716003344,2.602059991,"2.541579244",NA,0.354106092,0.253900843,"notTHR","notTHR","green","green","notTHR","#90E2F6","molecular",2248230,556.0547124,208.6467792,2248230,12.16577032,40.95294571,28.78717539,"Squalus_japonicus"
"909",371,"Elasmobranchii","Batoidea","Myliobatiformes","Dasyatidae","Dasyatis","Dasyatis_fluviorum","Dasyatis fluviorum","VU","#F9E814",20.81898237,19.6186071,10.52414236,34.97360974,6.853506888,49.76903144,"Dasyatis fluviorum","Dasyatis fluviorum","Coastal and Continental",NA,1,28,14.5,27,NA,0,1.447158031,"1.431363764",1,NA,NA,NA,NA,NA,NA,"VU","#F9E814","molecular",183549,347.2559004,15.50720044,183549,-32.18515003,-3.309799074,28.87535095,"Dasyatis_fluviorum"
"910",1187,"Elasmobranchii","Batoidea","Torpediniformes","Torpedinidae","Torpedo","Torpedo_sinuspersici","Torpedo sinuspersici","DD","#D1D1C6",19.605444,19.58066527,13.47527765,26.0364073,8.924587548,32.91779988,"Torpedo sinuspersici","Torpedo sinuspersici","Coastal and Continental",130,1,200,100.5,199,2.113943352,0,2.301029996,"2.298853076",NA,0.412606217,0.598023736,"notTHR","THR","green","red","THR","#648FF4","molecular",1426240,563.7238379,123.3327605,1426240,-31.0403211,30.51833343,61.55865453,"Torpedo_sinuspersici"
"911",363,"Elasmobranchii","Batoidea","Myliobatiformes","Dasyatidae","Dasyatis","Dasyatis_akajei","Dasyatis akajei","NT","#CCE226",20.76223696,19.55251026,10.48494262,34.96392068,6.606639627,50.15526361,"Dasyatis akajei","Dasyatis akajei","Coastal and Continental",NA,1,200,100.5,199,NA,0,2.301029996,"2.298853076",NA,NA,NA,NA,NA,NA,NA,"NT","#CCE226","molecular",856579,707.4319708,79.19776714,856579,1.56133069,43.75097275,42.18964206,"Dasyatis_akajei"
"912",904,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Rajella","Rajella_kukujevi","Rajella kukujevi","LC","#60C659",19.96594573,19.50218611,9.039879487,31.76041085,5.332125218,46.98222071,"Rajella kukujevi","Rajella kukujevi","Deepwater",83,775,1500,1137.5,725,1.919078092,2.889301703,3.176091259,"2.860338007",0,0.330098898,0.11450435,"notTHR","notTHR","green","green","LC","#60C659","molecular",559335,140.2206535,79.53655664,559335,43.45672607,63.65332031,20.19659424,"Rajella_kukujevi"
"913",380,"Elasmobranchii","Batoidea","Myliobatiformes","Dasyatidae","Dasyatis","Dasyatis_laosensis","Dasyatis laosensis","EN","#FC7F3F",20.69752063,19.4090024,10.38957693,35.18737443,6.473441847,50.73908743,"Dasyatis laosensis","Dasyatis laosensis","Freshwater",81,1,50,25.5,49,1.908485019,0,1.698970004,"1.69019608",1,0.325851044,0.5381825,"notTHR","THR","green","red","EN","#FC7F3F","molecular",50485.3008,NA,NA,NA,NA,NA,NA,"Dasyatis_laosensis"
"914",152,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Cephaloscyllium","Cephaloscyllium_speccum","Cephaloscyllium speccum","DD","#D1D1C6",21.47495669,19.38067128,11.52847024,38.66287573,7.446396998,65.39412682,"Cephaloscyllium speccum","Cephaloscyllium speccum","Deepwater",69,390,700,545,310,1.838849091,2.591064607,2.84509804,"2.491361694",NA,0.298656083,0.128682565,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",145135,28.5863115,12.21254374,145135,-18.23371665,-12.34113353,5.892583116,"Cephaloscyllium_speccum"
