scientific_name,common_name,group,transmitter_id,tag_id,num_det,days_det,num_stat,DI,mcp,bbk50,bbk95,BodyLength_mm,sex,ReleaseDate,release_latitude,release_longitude,tag_project_name,IUCN,mass.g,dis_min,dis_25,dis_50,dis_75,dis_max,dis_mean,dis_sd,Habitat,Trophic.group,comment
Notorynchus cepedianus,Broadnose Shark,shark,A69-1303-5486,5354217,360,12,3,0.0096,,,,1550,FEMALE,2008-10-16,-42.8664,147.3445,Seven Gill tracking in Coastal Tasmania,DD,16898.51391,0,0,0,0,22.48647553,0.101708374,1.304392203,P,Top,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-61345,700041,337653,735,23,0.402739726,71713616.61,280820.9781,7992597.068,1320,MALE,2009-10-13,-33.8007,151.2951,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,16074.6034,0,0.068982449,0.107565522,0.138497935,25.07424377,0.098639792,0.098725578,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-50257,700016,140561,478,18,0.261917808,6202733.006,218820.1304,7370783.34,1159,FEMALE,2008-07-08,-33.7989,151.2956,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,10712.47747,0,0,0.112280439,0.127710537,29.17948378,0.087485185,0.124117114,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-50265,700040,68997,260,9,0.142465753,36409.06934,79541.4839,221625.2398,864,MALE,2008-08-14,-33.8691,151.202,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,4284.227039,0,0,0.123318291,0.127238837,11.57072005,0.090155495,0.080633096,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-50270,700054,1042,5,7,0.002739726,967742.1904,847571.364,2860337.577,851,MALE,2008-08-15,-33.8691,151.202,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,4086.296059,0,0,0.125005818,0.127710537,11.4888559,0.126757804,0.384156243,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-50269,700053,78,9,4,0.004931507,7162.256836,31226.56499,71880.68988,854,MALE,2008-08-15,-33.8691,151.202,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,4131.408682,0,0,0,0.131275151,11.52026711,0.184125673,1.177876232,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-62733,700022,1884,98,12,0.05369863,29302.26611,79196.27767,217276.5811,1170,MALE,2010-01-23,-33.8006,151.2974,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,11032.89513,0,0,0,0.068982449,0.298148008,0.032959895,0.058174192,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-50266,700044,2312,31,10,0.016986301,70685005.85,10694034.27,39193635.61,859,MALE,2008-08-14,-33.8691,151.202,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,4207.346425,0,0,0,0.123318291,23.56570927,0.086758327,0.702618216,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-61346,700043,100697,125,17,0.068493151,646287.5244,476054.4802,1745225.863,1150,MALE,2009-10-13,-33.8007,151.2951,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,10455.06803,0,0.069542305,0.105282947,0.138497935,1.417313699,0.102144126,0.060402358,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-50259,700019,110719,120,4,0.065753425,13861.22559,43293.554,97132.15808,1297,MALE,2008-07-16,-33.7989,151.2956,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,15216.76476,0,0.125005818,0.127238837,0.127710537,0.221900358,0.129836673,0.054778292,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-50268,700051,350,1,5,0.000547945,35587.16699,271034.1642,1061471.041,843,FEMALE,2008-08-15,-33.8691,151.202,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,3967.634283,0,0.125005818,0.127710537,0.221900358,11.57072005,0.178403802,0.615037536,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-50272,700077,22,2,2,0.00109589,,,,805,FEMALE,2008-08-15,-33.8691,151.202,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,3435.838549,0,0,0,0,11.57072005,0.468079808,2.313198795,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-50256,700015,18072,134,4,0.073424658,13861.2251,43996.02717,97548.34029,1240,MALE,2008-06-18,-33.7989,151.2956,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,13225.90074,0,0,0.123318291,0.127710537,0.221900358,0.076291627,0.078447834,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-50260,700025,38161,408,13,0.223561644,162205.2861,127004.7928,581771.4906,1125,FEMALE,2008-07-16,-33.7989,151.2956,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,9762.149884,0,0,0,0.127238837,1.02171568,0.068402226,0.076000082,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-50258,700017,110395,145,4,0.079452055,12358.78613,35320.73311,75635.49446,1200,FEMALE,2008-07-15,-33.7989,151.2956,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,11939.74603,0,0.123318291,0.127238837,0.131275151,0.221900358,0.128681283,0.067670992,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-62738,700030,2369,15,6,0.008219178,9099.448242,52971.33305,124077.3968,650,FEMALE,2009-10-09,-33.8007,151.2951,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,1762.947073,0,0.069542305,0.086353981,0.132153814,0.331284814,0.098206676,0.075096597,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-50267,700049,15737,140,12,0.076712329,162205.2861,121114.0325,558444.0797,879,FEMALE,2008-08-14,-33.8691,151.202,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,4520.587622,0,0,0,0.123318291,11.57072005,0.052249392,0.113193491,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-62731,700018,5609,136,16,0.074520548,3622392.108,159277.2001,3153688.561,1190,MALE,2010-01-23,-33.8006,151.2974,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,11632.04627,0,0,0,0.081228671,7.775236046,0.039312064,0.160098925,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-62735,700024,683,3,6,0.001643836,7707.848633,48785.4735,109505.8472,640,FEMALE,2009-10-09,-33.8006,151.2974,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,1679.697671,0,0.081228671,0.086353981,0.132153814,0.306871312,0.106867971,0.064027052,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-50261,700026,13199,70,5,0.038356164,65162.92383,115577.4377,551115.0139,1340,MALE,2008-10-02,-33.7989,151.2956,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,16846.76711,0,0,0,0.125005818,1.02171568,0.045916293,0.064788267,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-62739,700036,104,1,6,0.000547945,77858.71436,265912.9335,1032385.048,530,FEMALE,2009-10-09,-33.8007,151.2951,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,932.5890556,0,0,0.086353981,0.132153814,0.926733145,0.102147797,0.109204024,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-61344,700038,599023,749,13,0.410410959,32924.74463,82734.79316,225103.0214,1190,MALE,2009-10-12,-33.8007,151.2951,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,11632.04627,0,0.082688976,0.112280439,0.141491747,1.103225231,0.11148073,0.057773118,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-50273,700089,15055,206,15,0.112876712,24448758.13,190657.2981,8261816.253,833,MALE,2008-08-15,-33.8691,151.202,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,3822.627728,0,0,0.068982449,0.112280439,14.02367116,0.061599285,0.185892509,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-50271,700055,1189,49,5,0.026849315,7776.184082,32176.62261,69092.95907,771,FEMALE,2008-08-15,-33.8691,151.202,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,3003.027165,0,0,0,0.131275151,11.52026711,0.070808925,0.342139428,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-62730,700006,199,1,10,0.000547945,89719.61963,299652.6609,1098911.052,1230,MALE,2009-10-08,-33.7991,151.2814,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,12895.95619,0,0.082688976,0.105357221,0.165719322,1.250175983,0.1280084,0.121245171,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-50264,700033,30666,262,14,0.143561644,169657.188,259193.4547,1113235.888,1270,MALE,2008-10-03,-33.7989,151.2956,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,14250.07699,0,0,0.107565522,0.127710537,1.113980088,0.076444213,0.073030097,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-62736,700027,51678,187,9,0.102465753,32535.82861,80460.49867,220404.5506,600,,2009-10-09,-33.8007,151.2814,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,1373.350856,0,0.068982449,0.082688976,0.123233288,1.309743975,0.083359271,0.055489095,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-62732,700021,12933,177,18,0.096986301,3638012.83,143860.2827,1831942.334,1150,MALE,2010-01-23,-33.8006,151.2974,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,10455.06803,0,0,0.05772053,0.123233288,3.914709507,0.071250406,0.110981398,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-62737,700029,64045,367,12,0.20109589,522181.2231,167432.6701,2631441.815,620,MALE,2009-10-09,-33.8007,151.2951,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,1521.288816,0,0,0.069542305,0.112280439,214.4578361,0.070514189,1.688989663,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-62734,700023,155502,532,16,0.291506849,2659044.836,134383.8901,1101165.08,1180,MALE,2010-01-31,-33.8006,151.2974,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,11329.77967,0,0,0.068982449,0.115694351,3.182354447,0.066271594,0.064214429,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-50274,700090,35,2,4,0.00109589,,,,812,MALE,2008-08-15,-33.8691,151.202,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,3529.91634,0,0,0.127710537,0.131275151,11.57072005,0.426493027,1.940344625,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-50263,700031,69455,260,17,0.142465753,170560.5479,180257.2662,965613.434,1280,FEMALE,2008-10-03,-33.7989,151.2956,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,14603.08814,0,0,0.125005818,0.127710537,15.29684929,0.095966542,0.105028131,B,Carnivore,
Orectolobus maculatus,Spotted Wobbegong,shark,A69-1303-50262,700028,171301,601,27,0.329315068,166472859.9,199241.079,18064524.49,1480,MALE,2008-10-03,-33.7989,151.2956,AATAMS Cabbage Tree Bay Aquatic Reserve (CTBAR),LC,22970.27282,0,0,0.125005818,0.131275151,28.42821643,0.104831807,0.213567101,B,Carnivore,
Pastinachus atrus,Cowtail Stingray,ray,A69-1303-53403,129559483,1364,34,6,0.126865672,,,,590,MALE,2008-11-18,-21.9902,113.9165,Shark and ray movements patterns at Ningaloo Reef,LC,2531.260238,0,0,0,0,4.13220534,0.016239444,0.175341956,B,Omnivore,
Pastinachus atrus,Cowtail Stingray,ray,A69-1303-53400,129559471,2029,29,6,0.90625,356812.1338,141247.9095,1244671.75,350,FEMALE,2008-11-11,-23.134,113.7576,Shark and ray movements patterns at Ningaloo Reef,LC,517.5037921,0,0,0,0,2.132911194,0.024916535,0.097306668,B,Omnivore,
Pastinachus atrus,Cowtail Stingray,ray,A69-1303-60965,129579900,940,62,2,0.051112943,,,,1200,FEMALE,2009-11-24,-21.9885,113.919,Shark and ray movements patterns at Ningaloo Reef,LC,21910.77149,0,0,0,0,2.962057747,0.003317156,0.094433112,B,Omnivore,
Pastinachus atrus,Cowtail Stingray,ray,A69-1303-53405,129559475,18,3,2,0.008498584,,,,540,MALE,2008-11-15,-21.9902,113.9165,Shark and ray movements patterns at Ningaloo Reef,LC,1933.854127,0,0,0,0,4.13220534,0.269498664,0.892885137,B,Omnivore,
Pastinachus atrus,Cowtail Stingray,ray,A69-1303-60950,129579917,4360,96,5,0.188976378,7656882.747,1048736.32,28574473.15,,,2009-08-01,-23.134,113.7576,Shark and ray movements patterns at Ningaloo Reef,LC,,0,0,0,0,15.90487366,0.096507551,0.444894666,B,Omnivore,
Pastinachus atrus,Cowtail Stingray,ray,A69-1303-8264,19979492,181,12,9,0.075949367,5719536.564,18739882.33,70926843.1,550,FEMALE,2008-02-24,-21.9688,113.939,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),LC,2044.792567,0,0,0,0,2.443734465,0.15914971,0.456470164,B,Omnivore,
Pastinachus atrus,Cowtail Stingray,ray,A69-1303-8265,19979501,85,7,6,0.086419753,,,,490,MALE,2008-02-27,-21.9688,113.939,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),LC,1439.27163,0,0,0,0,2.443734465,0.32317759,0.714324565,B,Omnivore,
Pastinachus atrus,Cowtail Stingray,ray,A69-1303-53407,129559491,513,70,4,0.197740113,,,,840,MALE,2008-11-19,-21.9902,113.9165,Shark and ray movements patterns at Ningaloo Reef,LC,7408.933749,0,0,0,0,3.623167345,0.016929108,0.189968261,B,Omnivore,
Pastinachus atrus,Cowtail Stingray,ray,A69-1303-60953,129559031,182,3,8,0.025210084,1754043.416,356023.0661,2902569.155,1500,MALE,2009-08-27,-21.9902,113.9165,Shark and ray movements patterns at Ningaloo Reef,LC,43178.1578,0,0,0,0,131.8442039,0.817464883,9.545078627,B,Omnivore,
Pastinachus atrus,Cowtail Stingray,ray,A69-1303-53398,129559467,46416,367,5,1,9447.509277,93836.72372,321410.9268,410,FEMALE,2008-11-11,-23.134,113.7576,Shark and ray movements patterns at Ningaloo Reef,LC,837.1621913,0,0,0,0,1.375543042,0.021321733,0.0562183,B,Omnivore,
Pastinachus atrus,Cowtail Stingray,ray,A69-1303-8355,19979084,294,44,3,0.083969466,,,,810,MALE,2008-02-27,-21.9688,113.939,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),LC,6633.475647,0,0,0,0,1.107322115,0.024971898,0.163250317,B,Omnivore,
Pastinachus atrus,Cowtail Stingray,ray,A69-1303-8354,19979076,86,18,15,0.081818182,9149432.95,5532996.614,41038971.87,384,MALE,2008-02-21,-21.9688,113.939,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),LC,685.9833958,0,0,1.032271664,1.513870071,4.887079663,1.033697742,1.292967512,B,Omnivore,
Pastinachus atrus,Cowtail Stingray,ray,A69-1303-14515,129559423,14185,397,11,0.316334661,3682201.123,1038750.613,17687193.37,800,FEMALE,2009-09-02,-21.9902,113.9165,Shark and ray movements patterns at Ningaloo Reef,LC,6387.63721,0,0,0,0,3.700141371,0.029130128,0.186896487,B,Omnivore,
Pastinachus atrus,Cowtail Stingray,ray,A69-1303-53384,129559499,19415,383,19,0.309120258,31290226.89,1859899.851,31361077.28,760,FEMALE,2008-12-05,-21.9902,113.9165,Shark and ray movements patterns at Ningaloo Reef,LC,5465.375457,0,0,0,0,7.382147925,0.024215511,0.162184681,B,Omnivore,
Pastinachus atrus,Cowtail Stingray,ray,A69-1303-14511,129559427,1314,26,20,0.787878788,12008234.28,1431591.97,9321493.578,1100,MALE,2009-08-31,-21.9902,113.9165,Shark and ray movements patterns at Ningaloo Reef,LC,16818.23608,0,0,0,0,4.548153195,0.103525922,0.371337258,B,Omnivore,
Pastinachus atrus,Cowtail Stingray,ray,A69-1303-8253,19979394,569,49,16,0.225806452,8474936.37,1959020.59,17082228.99,458,FEMALE,2008-02-23,-21.9688,113.939,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),LC,1172.135272,0,0,0,0,4.887079663,0.222391236,0.656350014,B,Omnivore,
Pastinachus atrus,Cowtail Stingray,ray,A69-1303-60962,129559035,2072,13,4,0.013039117,571461.5991,168571.9613,1217602.907,1000,MALE,2009-09-03,-21.9902,113.9165,Shark and ray movements patterns at Ningaloo Reef,LC,12587.70863,0,0,0,0,1.107326185,0.045896813,0.218605635,B,Omnivore,
Pastinachus atrus,Cowtail Stingray,ray,A69-1303-53383,129559487,10231,168,6,0.151761518,653725.3599,129731.5724,910330.5472,880,MALE,2008-11-19,-21.9902,113.9165,Shark and ray movements patterns at Ningaloo Reef,LC,8534.419867,0,0,0,0,130.8937149,0.032733901,1.831142338,B,Omnivore,
Pastinachus atrus,Cowtail Stingray,ray,A69-1303-60952,129579929,880,9,3,0.126760563,,,,,,2009-08-27,-21.9885,113.919,Shark and ray movements patterns at Ningaloo Reef,LC,,0,0,0,0,4.783165405,0.011341615,0.183715772,B,Omnivore,
Pastinachus atrus,Cowtail Stingray,ray,A69-1303-60951,129579921,17,1,1,0.045454545,,,,,,2009-08-01,-23.134,113.7576,Shark and ray movements patterns at Ningaloo Reef,LC,,0,0,0,0,10.73318691,0.631363936,2.603180197,B,Omnivore,
Rhincodon typus,Whale Shark,shark,A69-9001-28409,56771062,44,6,8,0.130434783,1510447065,946292052.1,4236628375,5000,,2012-09-09,-22.5802,113.6253,Ecocean Ningaloo whale shark project,EN,1211260.41,0,0,0,0.752746287,84.3244897,7.973876061,21.70823038,P,Omnivore,
Rhincodon typus,Whale Shark,shark,A69-9001-28405,62120571,179,17,20,0.193181818,170098629.7,59936597.17,540110472.2,5000,,2013-04-09,-22.5802,113.6253,Ecocean Ningaloo whale shark project,EN,1211260.41,0,0,0,0.356755215,84.3244897,2.903701773,12.2371216,P,Omnivore,
Rhincodon typus,Whale Shark,shark,A69-1303-64094,56771078,123,12,12,0.038216561,1563172115,1280857324,7527983537,,,2011-03-31,-22.5802,113.6253,Ecocean Ningaloo whale shark project,EN,,0,0,0,0.769064551,138.2966698,6.571729094,21.19425483,P,Omnivore,
Rhincodon typus,Whale Shark,shark,A69-1303-64110,56771082,68,3,5,0.015625,,,,,,2011-03-31,-22.5802,113.6253,Ecocean Ningaloo whale shark project,EN,,0,0,0,0.731026265,84.45214589,2.805917352,14.16499399,P,Omnivore,
Rhincodon typus,Whale Shark,shark,A69-1303-64093,56771070,524,31,19,0.121568627,281949542.4,153366121.1,1047886167,,,2011-03-31,-22.5802,113.6253,Ecocean Ningaloo whale shark project,EN,,0,0,0,0.472739684,84.15323414,1.641596512,9.207653508,P,Omnivore,
Rhincodon typus,Whale Shark,shark,A69-1303-64092,56771074,116,12,16,0.048780488,,,,,,2011-03-31,-22.5802,113.6253,Ecocean Ningaloo whale shark project,EN,,0,0,0,0.741415213,138.6057135,5.4052532,20.45697338,P,Omnivore,
Rhincodon typus,Whale Shark,shark,A69-9001-28408,62120564,103,11,11,0.080882353,221223189.7,665083168.5,3122157577,5000,,2013-04-10,-22.5802,113.6253,Ecocean Ningaloo whale shark project,EN,1211260.41,0,0,0,0.740498012,84.3244897,6.451910095,20.4878157,P,Omnivore,
Rhincodon typus,Whale Shark,shark,A69-9001-28404,62120575,121,8,10,0.042328042,138363027.6,115762537.6,508851850.1,,,2013-05-05,-22.5802,113.6253,Ecocean Ningaloo whale shark project,EN,,0,0,0,0.341228518,126.7974051,3.776052299,16.62325669,P,Omnivore,
Rhincodon typus,Whale Shark,shark,A69-1303-64091,56771066,172,8,7,0.037037037,284798.3682,1022194.962,5185637.122,,,2011-03-31,-22.5821,113.6253,Ecocean Ningaloo whale shark project,EN,,0,0,0,0,57.94221057,0.540859888,4.425106201,P,Omnivore,
Rhincodon typus,Whale Shark,shark,A69-9001-28406,62120579,224,14,17,0.138613861,1906483132,53381439.72,765133969.3,5000,,2013-04-09,-22.5802,113.6253,Ecocean Ningaloo whale shark project,EN,1211260.41,0,0,0,0,112.6296601,2.175322812,12.19261264,P,Omnivore,
Rhincodon typus,Whale Shark,shark,A69-1303-64112,56771086,16,2,6,0.010309278,,,,,,2011-03-31,-22.5802,113.6253,Ecocean Ningaloo whale shark project,EN,,0,0,0,2.406318939,74.28399044,5.729306632,18.38918111,P,Omnivore,
Rhizoprionodon taylori,Australian Sharpnose Shark,shark,A69-1303-44683,43603738,290,12,4,0.307692308,2568385.407,892085.2027,6398765.506,698,FEMALE,2012-09-21,-19.292,146.8964,JCU Cleveland Bay,LC,2598.518887,0,0,0,0,18.23853038,0.170818721,1.124017518,B,Omnivore,
Rhizoprionodon taylori,Australian Sharpnose Shark,shark,A69-1303-44685,43603780,0,0,4,0,,,,720,FEMALE,2012-09-20,-19.2912,146.8843,JCU Cleveland Bay,LC,2861.801964,0,0.217372233,0.312449589,0.950923849,86.42666836,17.58148281,38.48725583,B,Omnivore,
Rhizoprionodon taylori,Australian Sharpnose Shark,shark,A69-1303-44667,43603498,31,2,4,0.083333333,,,,727,FEMALE,2012-09-13,-19.2701,146.8696,JCU Cleveland Bay,LC,2949.22245,0,0,0,1.181485163,20.8911174,1.22265129,3.733176832,B,Omnivore,
